Zeit,Messung,Sensor,Wert
2026-02-04T06:21:48.541351346Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T06:41:48.417492921Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T07:01:48.394225275Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T07:21:48.452777641Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T07:41:48.379629458Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T08:01:48.369720834Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T08:21:48.288567181Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T08:41:48.357041359Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T09:01:48.169026957Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T09:21:48.417244179Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T09:41:48.320584222Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T10:01:48.308657036Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T10:21:48.292625976Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T10:41:48.271157669Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T11:01:48.260024561Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T11:21:48.284686106Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T11:41:48.241839777Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T12:01:48.228534137Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T12:21:48.222109385Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T12:41:48.205129374Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T13:01:48.271690407Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T13:21:48.164739052Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T13:41:48.081709396Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T14:01:48.142610283Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T14:21:48.056679631Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T14:41:48.121028939Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T15:01:48.101115701Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T15:21:48.022724875Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T15:41:48.081784627Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T16:01:48.069659974Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T16:21:47.985280876Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T16:41:48.045093896Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T17:01:48.037065827Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T17:21:48.02153673Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T17:41:47.924780104Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T18:01:48.006384032Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T18:21:47.986074944Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T18:41:47.896994016Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T19:01:47.962243395Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T19:21:47.941943802Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T19:41:47.925479778Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T20:01:47.916823659Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T20:21:47.90211834Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
